nama_penulis,rating,teks_ulasan,waktu
Dian Octha,3,"overall bgs, tpi kasirnya lelet bgt yg di lt 2",9 bulan lalu
Arfh Rs,5,"Tempat belanja kebutuhan sehari-hari termurah di jogja sih menurutku. Dari sekian banyak supermarket di jogja, Mirota yang paling murah. Tempatnya cukup luas, tapi tetap saja kalau tanggal muda selalu ramai. Jadi kalau kesana mending tanggal tengah bulan atau akhir bulan biar tidak terlalu crowded.
Tempatnya nyaman ber-AC,ada toilet di luar deket parkiran depan dan belakang. Ada beberapa ATM, ada beberapa gerai makanan dan minuman juga. Oiya cuma kurang satu tolong sediakan kursi buat duduk kalau pas capek belanja wkwkw",9 bulan lalu
Lenny Yuniwati,1,Sy call bbrp kali diangkat lgs di matikan.. kalau gak mau di call mending gak usaj cantumkan no phone nya,9 bulan lalu
Yufinda Fahreza,3,"Tukang parkir tidak ramah. Kebetulan saya belanja 4 kardus dan hanya menggunakan motor, jadi harus ditali dimotor untuk membawa belanjaannya. Sama securitynya disuruh minta tolong tukang parkir untuk menalikan belanjaan saya di motor, awalnya tukang parkir sengak dan jutek, setelah saya beri uang langsung sumringah. Tukang parkir tidak ramah bintang satu",9 bulan lalu
Arrum Maharani,5,Pas lagi rame tanggal2 gajian atau tanggal orang mau liburan kasir yg self service nya di buka juga dong. Biar ga panjang2 banget antriannya untuk kita2 ini yg belanjaannya dikit,9 bulan lalu
Premium,4,Nice,9 bulan lalu
Putri Salsa Nabila,1,bapak bapak satpam bad banget,9 bulan lalu
dwi putri,3,"Tukang parkirnya ngeselin bgt, saya minta tolong keluarin motor malah gakmau!!! Cuma liatin doang trus nyuruh ngeluarin sendiri pdhl posisi motornya sempit!!! Malah customer lain yg bantuin saya ngeluarin motor, CUSTOMER loh yg bantu, aneh gak sih? Jadi gunanya tukang parkir ada di sana untuk apa???",9 bulan lalu
Nori Agustia,2,"bertahun2 belanja di sini(manna kampus godean)
kecewa dengan mas pegawai ..saya sudah nunggu 1,5jam stelah transaksi ...barang tidak diantar ke kasir..
mana mba nya kasir saya konfirmasi berkali2..katanya mas nya sudah otw..setelah saya sudah tidak sabar..karna keburu punya bayi dirumah yg saya tinggal..
akhirnya saya memutuskan mencari mas2 yg saya orderi barang tadi di bagian biskuit kaleng2..
dan akhirnya ketmu mas nya..
saya tnyakan orderan saya kenapa blm ditaruh dikasa selatan..
dsitu mas nya bengong..lupa kalau saya dikasa selatan
dan barang ditaruh di kassa utara!!!
dsitulah saya merasa kesal..
sudah menunggu antrian yg panjang sekali di kasir..dan seteleH transaksi 1,5jam..barang tidak dkirim2 ke kasa selatan
..
sangat2 tidak efisien waktu!!!",9 bulan lalu
Ella kepo,4,"Saya belanja di mirota suka lengkap tp saat di kasir mbak atas nama catur prasetya u. Tidak rama tidak senyum sama sekali dari sorot mata. Tidak mengiyakan donasi dia malah langsung enter2.
Saya tau kerja capek tp please ya berikan pelayanan yang baik ! Mood saya sedang jelek malah tambah jelek !",9 bulan lalu
Victor Hasiholan,5,Belanja murah dan lengkap di Daerah Istimewa  Undian belanjanya adalah satu-satunya harapan warga Daerah Istimewa biar bisa punya rumah tinggal ,9 bulan lalu
Salsa Sa,5,sangat amat ramai,9 bulan lalu
Nadiah Fillah,1,"Timbangan atau tukang nimbangnya perlu diperiksa. Belanja sore tadi, rasanya kenapa belanjaan kali ini habisnya banyak, padahal cuma beli susu 2 liter, apel satu, pir satu, nugget, kelengkeng dll. Ternyata setelah saya cek cek belanjaan dari yang perlu ditimbang banyak kejanggalan. Kebetulan stok nugget saya belanja minggu sebelumnya dimirota juga masih ada di frezer dan belum terbuka lengkap dengan labelnya, bahkan harga kiloannya masih sama tidak ada kenaikan, anehnya kali ini saya beli nuget yang sama, dengan ukuran jauh lebih sedikit kenapa harganya justru jauh lebih mahal. Ternyata setelah saya cek yang beli terakhir angka ukurannya lebih berat, padahal jumlah nuggetnya ngga ada separuh dari yang saya beli sebelumnya, bahkan ini apel satu bisa jadi setengah kilo, pir satu jadi setengah kilo, logikanya itu apel kecil banget bukan apel gedeee, pirnya pun pir kecil. Kenapa semua hitungannya jadi setengah kilooo? Helooo?? Apel sekilo bisa isi 5 atau 6. Kelengkengnya pun kenapa jadi mahal bangett..fix ada yang salah sama timbangannya atau yang nimbang.",9 bulan lalu
Laeli Lathifah,1,"Udah sering belanja disini tapi udh 2kali kena, di bagian timbangan nya. Masa beli apel 1 beratnya 1/2kg. Pear 1 beratnya juga 1/2kg. Udah 2 kali kaya gini. Pernah beli kentang masa di kertasnya tulisannya nugget crunchy. Beli nugget stik beratnya 0,328  harganya 16k. giliran beli lagi hari ini masa beratnya 0,382 padahal belinya lebih sedikit dari yg awal dan itu kaya setengahnya dari yg kemarin padahal malah di timbangan lebih berat. Ngk masuk akal si bagian timbangan .Kesel banget sama bagian timbangan. Coba deh timbangannya di benerin atau orgnya yg di benerin.",9 bulan lalu
Almayanti SN,5,"Murah, banyak produk, selalu rame",9 bulan lalu
Eka Adi Pradana,1,"Sudah jadi langganan belanja disini, tapi kali ini dpt pengalaman ga enak bangett, kasirnya jutek dan malas bgt, namanya AR, tolong managemen mirota yang baca ini, ditindak itu...",Diedit 9 bulan lalu
Mutiara Della,1,"Saya dateng hari senin,17 feb, pukul 10.30. Buat mbak intan, saya beli loh mbak enggak mintaa, tolong yahh.. saya tau kamu ribet.. tapi saya juga ga ngerti beli cake nya harus di bayar kemana, dipaking sama siapaa..

Awalnya saya mau beli cake, tapi saya ga tau ketentuannya cake nya dibawa kemana+ngomongnya sama siapaa, trs saya nanya ke mas"" akhirnya di panggil tuh mbak intan.. setelah itu mbak nya cuma diem aja saya pikir mau disamperin.. mas nya nyampe panggil ke 2 kalinya.. malah mbak intan nya bilang ""tak suruh ambil+milih sendiri"".. seketika saya bengong lahh.. orang dia ga ngomong/nyuruh.. udah saya ambil tuh cake, dan mas"" nya manggil mba intan untuk ke 3 kali nya.. mohon maaf ni ya mbak.. saya tu ga ngerti kalau di cake nya harus ambil sendiri.. kapok bgtt",10 bulan lalu
Eka agustine,5,ramai,10 bulan lalu
Dwi Murti,5,"Harga murah, barang lengkap tempat luas, kasir banyak walo klo tgl muda tetep antrian panjang...
Mungkin perlu ditambah tempat parkir, tanggal muda pas weekend mau belanja parkir penuh jd harus balik lain hari, pdhl ada waktunya buat belanja cuma sabtu minggu aja.",Diedit 10 bulan lalu
dalgona milo,1,"udah dari lama belanja di sini tapi kali ini jumat, 7 feb 2025 bener2 nyebelin, banyak customer lain mau beli telur di section telur ga bisa leluasa milih, telur habis di beberapa keranjang tapi ada customer A&B yang beli telur langsung banyak bgttt bener2 banyak even sampe telur baru dateng mereka langsung ambil dari yang baru dateng itu, alhasil customer yang lain (termasuk saya) hanya kebagian telur lama dan itu pun stok nya terbatas, bener2 cust A&B ini egois bgttt. Tolong buat manajemen mirota diberi aturan maksimal pembelian telur, contoh: 5kg atau 10kg dulu trs ditimbang baru boleh ambil lagi agar customer nyaman dalam memilih dan membeli telur.",10 bulan lalu
Daro Epd,5,"Ada Cuka Apel Safiya, produk2 lain dari safiya kok belum ada ya? terimakasih Mirota",10 bulan lalu
Sula Njari,5,"Harga murah,.pelayanan ramah ...tmpt nyaman AC dingin...",10 bulan lalu
fairytale,3,"maaf ya, ini krn aku udah bener2 KESEL BANGET sama penanganan masalah PARKIR MOBIL/MOTORNYA.

mau menyampaikan unek2 saja. saya lebih sering beli disini ketimbang manna lainnya. selama itu juga sering pas parkir disini ga dibantuin keluar/masuk sm tukang parkirnya. itu bapak2 cuma duduk2 dan nyuekin aja. Saya kira hal ini nggak sering terjadi, tp setelah saya baca beberapa review ternyata memang untuk satpam dan tukang parkirnya bener2 problematic!

puncaknya, bbrp minggu lalu kesini. Parkiran mobil overload, gatau gimana itu caranya mereka ngatur parkir kok bisa2nya mobil ttp dibolehin masuk pdhl udah penuh. terlebih parkiran motor malah dipake buat markirin mobil-_-

hari ini saya kebetulan kesana lagi, dan betul overload lagi. ini lebih parah sih. di gate masuk utara udah ada tulisan ""maaf mobil penuh"" tp ttp ada mobil masuk dan akhirnya bikin macet. apalagi yg belanja gatau selesai sampai jam brp. terus parkiran motor jd diacuhin, yang harusnya ditata malah dibiarin gitu aja. ada space motoe aja enggak dibenahin sama tukangnya terua parkirnya jadi jauh.

saran aja, itu bapak2 parkir beneran disuruh kerja yg bukan cuma ngatur arus mobil, bawain troli, sama duduk2 di bawah pohon. jd parkiran motor ga ""broncel2"". atau mungkin dr Manna bisa cari lokasi yg khusus buat parkir mobil aja krn ini bnr2 ganggu sih kalo smp macet lama. kasian jg yg udh nunggu parkir di mobil dgn harapan bisa belanja, tp waktunya mepet krn nunggu mobil lain belum selesai belanja dan malah nggak jadi.

tolong dong dikasih teguran itu tukang parkir sama satpamnya, udah banyak review yg menjelaskan kalo (tukang parkir) bener2 gajelas banget kerjanya. kalo kaya gitu better gausah ada parkir dan biar customer yg atur sendiri.",Diedit 10 bulan lalu
Alvin Gustama,1,boleh ga si akses pintu untuk truk stock barang & parkir customer dipisah aja gitu? 20 menit nungguin. kalau ga gini deh parkirnya mobil digedein biar ga ada penumpukan & customer dibikin nunggu lama:),10 bulan lalu
mia archangela,4,"Dr smw tempat plng demen belanja disini, bnyk promo kl weekend, tempat luas,harga lumayan murah,minesnya bnyk spg spg bergerombol bkin susah jalan trolley bkin penuh.
Jgn ke sini kl awal bulan n weekend dijamin antrian panjang dan berdesakan.",10 bulan lalu
Denmas Paijo,1,"Tukang parkire ra jelas, raine kemampleng.
Parkir mobil penuh tdk ditutup. Mau keluar, malah disuruh tunggu mobil di depan yang katanya ngantri. Pdhl masih bs diarahkan maju sbntr,  biar saya bs muter keluar. Gak jadi parkir msh ditarik uang parkir lg... Parah",10 bulan lalu
Deah Rama A,5,"Siapa sih yg gatau Mirota atau Manna Kampus, ibu-ibu dan mahasiswa pasti belanjanya disini sih. Dari pertama kali di Jogja smp skrg belanjanya tetap di Mirota. Selain lengkap, murah, banyak diskon pula, pokoknya selalu happy belanja disini. Apalagi skrg udh bisa self service juga khusus pembayaran cashless ya ",10 bulan lalu
Dwinanda Budi Yunanto,5,"Joss belanja lengkap, kasir nya banyak ora mikir antrean
parkiran cukup luas",10 bulan lalu
Nurita Maudina_071,5,"lengkapp, tp antrenya panjang POLLL",10 bulan lalu
Mey Lina Hermayanti,4,"Biasa belanja di Mirota Babarsari atau C. Simanjuntak ,kemarin pas pergi di daerah Godean coba mampir deh kesini. Langsung ke lantai 2 karena mau cari mainan anak, diatas juga tersedia aneka busana,alat tulis, sandal, sepatu,mainan dan lainnya.

Turun ke lantai 1,seperti Mirota lainnya yaitu area supermarket ,segala kebutuhan rumah tangga ada disini. Kebetulan kami parkir roda empat di pinggir jalan raya nya, namun area parkir sebenarnya luas kok. Di luar gedung mirota ,banyak tenant penjual makanan dan minuman,jadi kalau pengunjung merasa lapar dan haus dijamin aman .",10 bulan lalu
Prasasti Augusta,1,"kasir cwe nya galak, minimal di panggil dlu atau gmn kan sy juga lg ga liat klo udh giliran sy, lebih ke sakit hati aja sih",10 bulan lalu
naminatehria,5,"Tempatnya luas, adem dan nyaman, barangnya cukup lengkap mulai dari kebutuhan dapur, beras, bumbu2, sayur mayur, daging, ikan, buah, alat kebersihan rumah dll nya sampe ke face n body care. harganya bersaing, parkir mayan luas dan murah meriah (motor Rp 1000, mobil Rp 2000).",11 bulan lalu
Your Lover,3,tak selengkap yang di simanjutak,11 bulan lalu
Nafil Galuh Nariswari,5,"rela jauh jauh dr temanggung cuma buat belanja bulanan disini, harganya murah"" apalagi sering ada promo, pelayanan super ramah",11 bulan lalu
Agung Widiarso,4,"Tambahan saran saja tolong AC nya di turunkan suhunya karena beberapa bulan terakhir sepertinya terasa kurang dingin bahkan terkadang sedikit pengap tidak seperti sebelumnya,
Kalau untuk perihal lainnya sudah OK lah kalau menurut saya",11 bulan lalu
Heidyna Sekar,1,"Ini peran bapak parkir di mirota godean itu apa ya? Apa cuma duduk jaga palang? Saya dan bbrp pelanggan yg mau pulang susah ngeluarin motor + bawa2 belanjaan pun ga dibantu kluarin motor. Diliatin aja, dikira hiburan? Mau digaji tp ga kerja, sekalian ga ush ada kang parkir aj.. palangnya aj udh sm loket. Selesai. Terima kasih. Semoga segera berbenah. :)

*sy kira cuma sy yg komen soal parkir ternyt bnyk juga review dibwah terkait hal ini*",11 bulan lalu
Dewi zea,2,"tempat belanja ter fav dari dulu sampai sekarang, murah, banyak diskon. waktu itu tempat parkir penuh karena weekend tahun baru, waktu saya sudah selesai belanja sendirian, dan bawa 3 kantong belanja besar2, saya sampai parkiran hanya minta tolong untuk mengeluarkan motor saya ke bapak parkir yang deket parkiran mobil. akan terapi responnya sangat tidak baik, saya diminta untuk mengeluarkan motor saya sendiri tanpa di bantu, saya bilang ""jadi bapak tidak bisa bantu saya mengeluarkan motornya"", bapaknya menjawab ""bisa, tapi dengan nada tidak enak"", waktu saya bilang terimakasih juga tidak di jawab.",11 bulan lalu
Hanum Hasanah,1,"saya bawa anak 2 tahun belanja sendiri bawa belanjaan minta tolong keluarin motor gak di respon padahal beliau hanya duduk, 2x saya minta tolong cuma mengacungkan tangan suruh langsung keluar. Terakhir saya bilang ""pak nyuwun tulung di tokne mboten saget nopo?"" Respon bapak nya ""lha pie"" . Percuma tukang parkir nya banyak cuma duduk aja",11 bulan lalu
Ristianda Masa Faila,5,"tempat berbelanja yg terjangkau dan lengkap,,",11 bulan lalu
I M,5,"Lengkap, luas, parkir motor lumayan,
Ramai deket jalan , harap bersabar saat menyebrang",11 bulan lalu
nurma raviana,1,"Sering berbelanja di mirota dari awal mirota godean skrang menjadi mirota kampus
Kali ini enggk banget. Pulang dari sini sakit tulang belakang gara2 roda trolli yg tidak terawat masih dipajang didepan, udh gitu tinggal 1 itu trollinya..
Lain kali dilanjutkan ya untuk pemasangan trolli, keranjang belanja atau lainnya yg sekiranya sudah RUSAK!!!

Klo udh sakit gini bisa apa dari pihak mirota nya? Ujung2nya juga cuma minta maaf",11 bulan lalu
Lalla Po,1,"Kecewa bgt sumpah baru Dateng kesitu malah helm gue ilang tanya satpam, tukang parkir, yg jaga parkir di lempar lempar mana helm dua buat keamanan sih gak banget ati ati aja semuanya mbok pada ilang",11 bulan lalu
Audi Arta Anggraeni (Awoodie),5,"Rata-rata harga barang lebih murah dari supermarket-supermarket di Jogja, tapi antreannya pun sangat padat di hari -hari seperti tanggal gajian dan tanggal merah, di pagi hari sering ada promosi yang menyenangkan bagi pengunjung. Tempatnya bersih parkirnya lumayan luas walau sering penuh karena banyaknya pengunjung. Cocok untuk belanja bulanan dan belanja keperluan rumah tangga.",11 bulan lalu
Rezky Indah,5,"Belanja di Manna kampus Godean lebih lengkap, lebih murah di banding toko lain lho. ... Apalagi popok Makuku nya sangat murah dan promo besar, pelayanan juga bagus, baik dan sangat ramah tentunya.",setahun lalu
Jadi Priyono,5,Tersedia popok bayi Makuku lengkap dan Popo dewasa Parenty serta juga pembalut Ladis  pasti ada promonya.,setahun lalu
Sariwati Taufik,5,Terbaik,setahun lalu
Sukari Sukari,1,"Tukang parkir tidak ramah...
Aku tegur karena payung nyolok mata..malah banting payungnya",setahun lalu
arif yulianto,1,Tolong kondisikan tukang parkir bagian selatan...kurang ramah terutama bagi pengguna motor.,setahun lalu
Siti Naifah,1,Tukang parkiran pilih kasih...yg bermobil di senyumin dihargain..sedangkan yg pake motor dijutekin..di diemin...bahkan lgi duduk pun kena merah..!,setahun lalu
Niha Niha,4,"Kepada manajemen Mirota kampus Godean.
Biasanya saya puas belanja makanan ringan/ makanan bikinan lokal/makanan jadulnya.
Kemarin saya beli bipang (tgl 6 Desember 2024) sekitar jam 11-12 an siang, aneh, rasanya kyak ada rasa minyak tanahnya..
Biasanya saya beli jajanan tradisional rasanya enak, ini bipangnya rasa minyak tanah.
Tolong di evaluasi dan diperbaiki ya..",setahun lalu
Budianta Wa,1,"Bad management for. Cuslstomer, antrean panjang tapi tidak semua kasir dibuka. Tidak ada pengaturan jumlah banyak dan sedikit. Penataan barang tidak sistematis",setahun lalu
Alia Dewanto,5,oke,setahun lalu
daniar rahmasari,5,"Selalu belanja bulanan disini, padahal rumahnya jauh di kulon progo haha. Tapi ya gimana udah nyamannya disini, udah produknya lengkap, lebih murah juga, dan pelayanannya, dari mulai kasir, pegawai dan yang ngarahin parkir semuanya ramah, best ",setahun lalu
Ariyanto,5,Toko nya lengkap dan harganya terjangkau,setahun lalu
Ahmad Sofyan,5,"Ada chatime nya, tempat luas 2 lantai cocok buat belanja bulanan karena harga nya murah"" dan sebagai mahasiswa saya gak pernah bosen klo buat belanja bulanan disini",setahun lalu
X Rabbit,5,Murah n banyak pilihan ..suka belanja di sini.mirota tempat belanja murah di jogja .,setahun lalu
Jihan Fadhilahh,1,Kasirnya kurang oke,setahun lalu
ZAKI Aiman,5,layanana memuaskan,setahun lalu
Nastiti Brilliani,5,"namanya manna, pasti lengkap. parkirnya helpful. cuma ya kalo rame siap"" antri kasir 30 menit",setahun lalu
Bear,5,"Lengkap banget belanja disini, apa aja ada, harganya lumayan murah,
Parkir motor cm seribu",setahun lalu
